YEAR,STAT_WEEK,FISHERY_TYPE,AREA_NAME,GEAR_NAME,SPECIES_NAME,CATCH_TOTAL
1986,91,Commercial,PFMA 12 - Northern Johnstone Strait,Gillnet,Coho,2034
1986,91,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Gillnet,Coho,87
1986,91,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Gillnet,Coho,14
1986,91,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Gillnet,Coho,3087
1986,91,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Gillnet,Coho,12
1986,91,Commercial,"PFMA 4, 104 (STAT AREA 4)",Gillnet,Coho,1142
1986,91,Commercial,"PFMA 5, 105 (STAT AREA 5)",Gillnet,Coho,1173
1986,91,Commercial,"PFMA 6, 106 (STAT AREA 6)",Gillnet,Coho,1566
1986,91,Commercial,"PFMA 7, 107 (STAT AREA 7)",Gillnet,Coho,1365
1986,91,Commercial,"PFMA 8, 108 (STAT AREA 8)",Gillnet,Coho,3432
1986,91,Commercial,"PFMA 9, 109 (STAT AREA 9)",Gillnet,Coho,288
1986,91,Commercial,"PFMA 11, 111 (STAT AREA 11)",Gillnet,Coho,21
1986,91,Commercial,"PFMA 29 (Coastal: ~ 29-1 to 29-4, 29-6, 29-7, 29-9, 29-13, 29-14) (STAT AREAS 29A, 29B)",Gillnet,Coho,1408
1986,91,Commercial,PFMA 29 (N Mouth of Fraser R: ~ 29-10 to 29-12) (STAT AREA 29C),Gillnet,Coho,18
1986,91,Commercial,PFMA 29 (Upper Fraser R: ~ 29-15 to 29-17) (STAT AREA 29D),Gillnet,Coho,20
1986,91,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Gillnet,Coho,4
1986,91,Commercial,Eastern Portion of PFMA 3 (3-6 to 3-18),Gillnet,Coho,4413
1986,91,Commercial,PFMA 12 - Northern Johnstone Strait,Seine,Coho,7115
1986,91,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Seine,Coho,945
1986,91,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Seine,Coho,268
1986,91,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Seine,Coho,8674
1986,91,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Seine,Coho,535
1986,91,Commercial,"PFMA 5, 105 (STAT AREA 5)",Seine,Coho,2398
1986,91,Commercial,"PFMA 6, 106 (STAT AREA 6)",Seine,Coho,13778
1986,91,Commercial,"PFMA 7, 107 (STAT AREA 7)",Seine,Coho,3644
1986,91,Commercial,"PFMA 8, 108 (STAT AREA 8)",Seine,Coho,1867
1986,91,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Seine,Coho,1428
1986,91,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Seine,Coho,545
1986,91,Commercial,Eastern Portion of PFMA 3 (3-6 to 3-18),Seine,Coho,1486
1986,91,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Troll - General,Coho,122
1986,91,Commercial,"PFMA 14 - Oyster River, Parksville",Troll - General,Coho,678
1986,91,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Troll - General,Coho,108
1986,91,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Troll - General,Coho,27
1986,91,Commercial,"PFMA 18 - Mayne Island, Saanich",Troll - General,Coho,10
1986,91,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Troll - General,Coho,13859
1986,91,Commercial,"PFMA 4, 104 (STAT AREA 4)",Troll - General,Coho,3844
1986,91,Commercial,"PFMA 5, 105 (STAT AREA 5)",Troll - General,Coho,2653
