species,run,BY,project,stock,stock_CU,stock_type,facility,rel_site,prod_area,stage,tagcode,OEY,rel_start,rel_end,tot_tag,TotRelease,age,recY,"1Alaskan Net (AK Catch, sampled by Canada)",1Alberni Canal S,1Alberni Comm GN,1BC Unknown Marine,1Bella Coola R FSC,1Central Net General 2009+,1Central N,1PFMA8 Terminal N,1Central S,1Comb_CR: BC Unknown,1Comb_CR: Fraser Gillnet & Georgia Str Net,1Comb_CR: Georgia Str & SW Vcr Is Troll,"1Comb_CR: Georgia Str, N & S Central Troll",1Comb_CR: Johnstone Str & Georgia Str Net,1Comb_CR: Johnstone Strait & Central Net,1Comb_CR: North & South Central Troll,1Comb_CR: Northern & Central Net,"1Comb_CR: Northern, N & S Central Troll",1Comb_CR: NW & SW Vancouver Is Troll,1Comb_CR: NW & SW Vcr Is & WA/OR Troll,"1Comb_CR: NW Vcr Is, N & S Central Troll",1Fraser FN (Fall-Winter),1Fraser FN Fall Winter Harrison to Thompson R (2011+),1Fraser GN+FN (Fall-Winter),1Fraser GN+FN (Spring-Sum),1Fraser GN,1Fraser SN,1Freshwater S,1SOG N,1Central SOG S,1North SOG S,1South SOG S,1SOG T,1Johnstone Strait N,1South Johnstone Strait S,1Juan de Fuca N,1Juan de Fuca S,1Juan De Fuca Troll,1North Central T,1NWVI Taaq-Wiihak,1Northern N,1Northern S,1Northern T,1NWVI N,1NWVI T,1Nuu-chah-nulth,1Skeena Test Fishery,1South Central T,1SWVI Taaq-Wiihak,1SWVI N,1Southwest Vancouver Is Net (Exc Alberni Inlet),1SWVI T,"1WA Net (WA Catch, sampled by Canada)",1WA/OR Troll (Historical),1WCVI S,2ADFG,2California Dept of Fish and Game (CA),2NMFS AK,2ODFW,2Quinault Dept of Natural Resource (WA),2WDFW,3Hatchery Removals,3Natural Spawners,3Rack First Nations,3Rack Tendered,3Terminal FN,3Terminal Other,CDNCatch,USCatch,TotCatch,Escape,TotCatch+Esc
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,182796,2018,20180509,20180509,9671,23256,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.6,88.96,NA,NA,NA,NA,2.4,0,2.4,254.56,256.96
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,182796,2018,20180509,20180509,9671,23256,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63,0,9.63,0,9.63
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,182797,2018,20180509,20180509,9636,24468,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.51,61.18,NA,NA,NA,NA,0,0,0,191.69,191.69
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,182797,2018,20180509,20180509,9636,24468,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.12,0,50.12,0,50.12
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,182798,2018,20180509,20180509,9658,24142,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.82,101.63,NA,NA,NA,NA,0,0,0,318.45,318.45
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,182798,2018,20180509,20180509,9658,24142,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.69,0,27.69,0,27.69
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,182799,2018,20180509,20180509,9867,24329,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.04,92.02,NA,NA,NA,NA,0,0,0,276.06,276.06
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,182799,2018,20180509,20180509,9867,24329,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.24,NA,NA,NA,NA,NA,NA,NA,9.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.21,0,34.21,0,34.21
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184174,2018,20180509,20180509,38677,38958,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.39,114.62,NA,NA,NA,NA,0,0,0,349.01,349.01
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184174,2018,20180509,20180509,38677,38958,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,0,13.2,0,13.2
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184681,2018,20180509,20180509,14411,34654,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.32,115.09,NA,NA,NA,NA,0,0,0,348.41,348.41
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184681,2018,20180509,20180509,14411,34654,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.13,0,12.13,0,12.13
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184682,2018,20180509,20180509,14425,36463,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.17,68.51,NA,NA,NA,NA,5.06,0,5.06,214.68,219.74
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184682,2018,20180509,20180509,14425,36463,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.9,0,124.9,0,124.9
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,185264,2018,20180509,20180509,14425,35991,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.39,164.5,4.24,NA,NA,NA,0,0,0,507.13,507.13
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,185264,2018,20180509,20180509,14425,35991,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.66,0,24.66,0,24.66
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,185265,2018,20180509,20180509,14420,35555,2,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.91,103.96,4.19,NA,NA,NA,2.47,0,2.47,330.06,332.53
Coho,Fall,2016,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,185265,2018,20180509,20180509,14420,35555,3,2019,NA,NA,NA,NA,NA,NA,NA,NA,64.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.82,0,110.82,0,110.82
Coho,Fall,2017,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184688,2019,20190509,20190509,38838,38911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Coho,Fall,2017,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184774,2019,20190509,20190509,29080,110566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Coho,Fall,2017,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,184775,2019,20190509,20190509,29125,106874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Coho,Fall,2017,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,185682,2019,20190613,20190613,19253,89838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Coho,Fall,2017,Quinsam R,Quinsam R,CO-13,M,Quinsam River H,Quinsam R,JNST,Smolt 1+,185683,2019,20190509,20190509,19362,73317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Coho,Fall,1988,Roberts Cr,Roberts Cr,CO-10,M,Roberts Creek H,Chaster Cr,GSMN,Smolt 1+,026210,1990,199004,19900407,6627,6694,3,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.42,NA,5.52,7.94,NA,28.48,13.37,NA,NA,NA,NA,NA,NA,NA,64.13,NA,NA,NA,NA,NA,NA,197.69,NA,NA,51.54,7.44,NA,NA,NA,NA,111.96,0.65,0.03,NA,1.37,0.24,NA,390.09,119.4,509.49,2.29,511.78
Coho,Fall,1989,Roberts Cr,Chaster Cr,CO-10,M,Roberts Creek H,Chaster Cr,GSMN,Smolt 1+,026229,1991,19910421,19910421,5125,5284,3,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,29.22,NA,5.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46,NA,NA,NA,NA,NA,NA,12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.18,0,56.18,0,56.18
Coho,Fall,1990,Roberts Cr,Chaster+Roberts,CO-10,M,Roberts Creek H,Chaster Cr,GSMN,Smolt 1+,021125,1992,19920314,19920403,10058,24058,3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66,NA,502.97,34.47,77.38,23.37,NA,10.69,4.78,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,23.92,NA,NA,NA,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.54,8.44,703.98,0,703.98
Coho,Fall,1991,Roberts Cr,Chaster Cr,CO-10,M,Roberts Creek H,Chaster Cr,GSMN,Smolt 1+,021354,1993,19930512,19930512,9485,9485,3,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.14,NA,25.04,NA,NA,18.75,14.14,NA,NA,NA,2.64,NA,NA,NA,17.28,NA,NA,NA,NA,NA,NA,91.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.45,0,215.45,0,215.45
Coho,Fall,1992,Roberts Cr,Chaster Cr,CO-10,M,Roberts Creek H,Chaster Cr,GSMN,Smolt 1+,180945,1994,199405,199405,8300,8300,3,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94,23.62,NA,1.79,NA,16.44,15.29,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,61.99,NA,NA,5.37,9.56,NA,NA,NA,NA,13.89,0.36,NA,0.64,NA,0.6,NA,144.24,23.45,167.69,1.6,169.29
Coho,Fall,1972,Robertson Cr,Robertson Cr,CO-17,W,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,020502,1974,197404,19740427,17318,17318,2,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.17,NA,NA,NA,NA,NA,0,0,0,841.17,841.17
Coho,Fall,1972,Robertson Cr,Robertson Cr,CO-17,W,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,020502,1974,197404,19740427,17318,17318,3,1975,NA,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,12.03,NA,1.13,4.89,NA,30.28,NA,1.27,1.58,NA,NA,NA,0,30.42,214.2,NA,NA,5.23,NA,57,NA,348.44,NA,34.89,NA,NA,NA,NA,NA,NA,149.16,533.69,NA,NA,NA,NA,NA,748.92,149.16,898.08,533.69,1431.77
Coho,Fall,1972,Robertson Cr,Robertson Cr,CO-17,W,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,020901,1974,197404,19740427,27218,27218,2,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.16,NA,NA,NA,NA,NA,0,0,0,783.16,783.16
Coho,Fall,1972,Robertson Cr,Robertson Cr,CO-17,W,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,020901,1974,197404,19740427,27218,27218,3,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,4.16,NA,40.41,NA,NA,NA,NA,NA,NA,NA,54.24,227.13,NA,NA,13.39,NA,45.6,NA,393.3,NA,51.53,NA,NA,NA,NA,NA,NA,175.45,516.47,NA,NA,NA,NA,NA,831.49,175.45,1006.94,516.47,1523.41
Coho,Fall,1972,Robertson Cr,Robertson Cr,CO-17,W,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,020901,1974,197404,19740427,27218,27218,4,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,NA,NA,NA,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,2.95,7.92,0,7.92
Coho,Fall,1973,Robertson Cr,Robertson Cr,CO-17,W,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,021006,1975,197504,19750428,44071,92824,2,1975,NA,8.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.84,NA,NA,NA,NA,NA,7.46,NA,5.1,NA,NA,NA,NA,NA,NA,NA,68.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,NA,NA,NA,NA,NA,5.5,2477.89,NA,NA,NA,NA,NA,114.9,5.5,120.4,2477.89,2598.29
Coho,Fall,1973,Robertson Cr,Robertson Cr,CO-17,W,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,021006,1975,197504,19750428,44071,92824,3,1976,NA,25.26,NA,NA,NA,NA,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,70.03,NA,63.51,25.26,NA,93.94,NA,NA,NA,8.15,34.34,1626.02,NA,NA,218.62,NA,21.54,NA,2344.14,NA,111.26,37.9,6.21,NA,NA,NA,NA,361.89,2133.2,NA,NA,NA,NA,NA,4692.23,368.1,5060.33,2133.2,7193.53
Coho,Fall,1974,Robertson Cr,Robertson Cr,CO-17,M,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,021106,1976,197604,19760421,55672,253707,2,1976,NA,NA,NA,NA,NA,NA,NA,NA,18.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.55,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4738.96,NA,NA,NA,NA,NA,64.98,0,64.98,4738.96,4803.94
Coho,Fall,1974,Robertson Cr,Robertson Cr,CO-17,M,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,021106,1976,197604,19760421,55672,253707,3,1977,NA,54.69,NA,NA,NA,NA,25.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.91,20.14,NA,51.31,NA,313.39,NA,15.13,84.44,NA,26.16,NA,55.1,258.48,2059.79,NA,NA,397.76,NA,1215.72,NA,6600.68,NA,50.72,175.21,NA,NA,NA,NA,NA,650.98,6200.11,NA,NA,NA,NA,NA,11422.79,650.98,12073.77,6200.11,18273.88
Coho,Fall,1974,Robertson Cr,Robertson Cr,CO-17,M,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,021106,1976,197604,19760421,55672,253707,4,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA,NA,NA,NA,NA,NA,0,19.6,19.6,0,19.6
Coho,Fall,1974,Robertson Cr,Robertson Cr,CO-17,M,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,021106,1976,197604,19760421,55672,253707,5,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57,0,9.57,0,9.57
Coho,Fall,1975,Robertson Cr,Robertson Cr,CO-17,M,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,020410,1977,19770329,19770507,51460,794227,2,1977,NA,185.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.28,NA,NA,155.26,NA,298.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.15,NA,NA,75.47,NA,NA,NA,NA,NA,84.42,23872.74,NA,NA,NA,NA,NA,1141.03,84.42,1225.45,23872.74,25098.19
Coho,Fall,1975,Robertson Cr,Robertson Cr,CO-17,M,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,020410,1977,19770329,19770507,51460,794227,3,1978,NA,123.48,NA,NA,NA,NA,177.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.29,36.42,643.57,NA,340.17,NA,NA,790.36,NA,NA,NA,704.4,NA,9358.67,NA,NA,2604.81,NA,3247.09,NA,6000.7,NA,NA,61.74,127.48,NA,NA,NA,NA,610.27,13891.01,NA,NA,NA,NA,NA,24154.34,737.75,24892.09,13891.01,38783.1
Coho,Fall,1975,Robertson Cr,Robertson Cr,CO-17,M,Robertson Creek H,Robertson Cr,SWVI,Smolt 1+,020410,1977,19770329,19770507,51460,794227,4,1979,NA,61.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.74,0,61.74,0,61.74
